,blue_alt,red_alt,angle_off,aspect_angle,Rmax
157,4081.654968392376,49290.32954465761,-153.53791592976705,20.402374000119494,-1.0
158,9472.68253523159,21510.611209497572,28.696694287927613,51.584142388835744,-17.5
159,23459.130639907402,34519.09591996383,-173.44989473257056,-30.966589360169813,-20.0
160,36887.84203347918,43277.92977846132,-113.70292803958502,-84.1369940856275,-15.5
161,48031.50551262283,33697.24147902834,-98.31718746959226,49.75621335143501,-21.0
162,18991.8165007474,5864.686360267638,-148.1626597952842,-75.99067803044476,-20.0
163,2831.902982821861,18899.494682177094,-18.80291264382319,-71.06838840801846,-15.5
164,30620.667590109195,16222.907499778034,-53.18147704100481,-12.507267377707294,-26.0
165,2681.1254519079534,12123.390239032247,-74.45935385073003,-46.78741688303679,-20.0
166,29673.462981368437,30025.461257550287,-61.04132339647093,-60.19008622817329,-19.5
167,3211.655218882527,22797.509680799296,81.81745319159018,1.5198948316715928,-18.0
168,26279.46681638852,31005.14742694117,-63.39168477812434,-30.96236262903564,-21.0
169,19824.92069206556,26306.833321140693,97.71487887350963,-59.422597545970405,-17.0
170,33488.574248379984,1188.9395370632765,-32.61792785029124,55.02662500293371,-25.0
171,29221.13024358763,21083.84891594488,-135.09729741594958,-18.476784474771605,-26.0
172,23237.22832785943,38484.440855248744,144.1046244883367,-11.798856863197486,-19.5
173,32003.976461712646,35875.399809343544,105.72425163101536,11.545206233591855,-22.0
174,40240.40906971284,14151.939381556916,-98.37957653107127,59.84037608353418,-22.5
175,14993.884486853007,6336.910396099041,-154.01454372384762,-4.28392445105257,-27.0
176,22293.968678127403,19875.683954440217,-79.21995348487489,64.90234082272312,-18.5
177,12360.73958395063,35378.628987049786,-148.10302640016016,-5.82361946339951,-18.0
178,39895.45978710003,7679.443733089767,24.528658742293686,78.63581784847534,-21.0
179,39806.108822340255,30992.134458576464,-5.869478159990734,-46.08587658437864,-21.0
180,19009.03276022786,14297.307768975938,-165.6812633402349,25.233528710718304,-24.5
181,25029.504706465246,11494.821073542511,90.46663715307488,-75.0488231079498,-18.5
182,40271.6046992015,33312.806526237604,72.84806335458129,74.75442612167745,-19.5
183,4362.622992426027,35096.82138533226,-98.33239977168671,27.510008959809838,-12.5
184,39662.54974807152,23194.934680028447,-32.32722775897528,-46.554833858199515,-23.0
185,6513.143435592487,38533.03200489338,-24.84487470332209,-37.059284222778366,-11.5
186,25214.338422072116,45457.26992727759,-51.1838291496924,60.56562586689944,-13.0
187,9357.461692721963,4964.232524255913,136.5341858138044,72.35583467164935,-19.5
188,41583.99555535571,26976.25858695604,-64.87901358684226,-20.74399138496929,-25.0
189,30647.38302100658,49364.35150266793,4.264147974505875,-26.92506101989035,-15.5
190,23303.675270560274,44825.07798247797,-139.2663955744285,-29.644308785244093,-19.5
191,33066.979363521066,10488.397892701132,61.87849713886715,71.9103931383284,-22.5
192,21926.58160977358,16837.166725351704,-131.60610981822157,21.775271252445165,-24.0
193,11125.58123955355,23310.652079565232,-38.68573091534225,43.011474223088015,-18.0
194,46620.4080901724,18973.95680232456,156.5187850900793,-68.35570477869477,-21.0
195,11630.618234256239,46253.716091385315,169.51622936355972,66.85977665048958,-8.5
196,16057.50054416321,26930.481837987016,-99.82279926405258,23.70794428024317,-19.0
197,2945.7755392477457,4982.198058643749,-172.62893262210397,81.13930123101952,-17.0
198,44545.95726416463,15703.857466254629,-133.81567722300375,81.21165422698533,-18.0
199,38194.18122964108,20269.604126765713,167.42715650949674,-22.31282855891577,-27.0
200,22726.908485248827,44023.603264482284,-51.22352401277837,-68.56375157138541,-14.5
201,17618.670393478424,8156.732904213692,93.81632282252224,42.429402518872735,-24.5
202,13024.330447397146,10869.41730501278,167.374719495568,-64.51874989463371,-19.0
203,31626.531727362653,34647.261802524066,112.25075337649815,35.49851838812812,-22.0
204,25002.21470026757,35869.359828607405,2.462199594384998,-27.011425989795335,-18.5
205,29694.57512000105,10667.77951260653,127.47844917788922,6.777584084756413,-28.5
206,34291.4556238046,46674.55775152456,-179.8866970180989,-70.44680592219667,-14.5
207,21714.912535128547,28835.50959263237,-121.35978388745826,51.77458803922531,-17.5
208,45126.92630981986,6852.862171133281,-157.81539807398303,-63.2965919502455,-24.5
209,3350.1448676977525,47396.77489400797,-109.54300986776597,77.62984592146796,-1.0
210,32977.42479994749,15785.466613406215,67.00066436456663,28.691444789367083,-26.0
211,40127.50448644744,6965.634488435741,133.40490800629874,18.896383348221633,-30.5
212,24275.600853776035,26224.19718544986,0.31099663989215287,83.31127433692063,-16.0
213,4716.892433333602,31450.88316291801,-169.5282484362099,-43.08231410372208,-15.0
214,18775.250897392543,12348.682334147552,101.74569864906692,46.18382071347773,-24.0
215,42353.216887246934,26683.457128170143,162.30329843527153,31.929219052748664,-26.0
216,44561.13332274019,4006.0896286140155,110.44575911416462,61.17560763269816,-27.0
217,35565.9712680419,19203.89032328799,57.193734680477064,-19.370329674109485,-25.5
218,11677.945298742534,47208.704246778354,-161.70281316906667,-86.3032920770918,-5.0
219,47890.47753557829,36178.32966601638,-72.70398353738553,47.048837323795254,-20.5
220,32569.72107101833,3100.5478032799924,-47.11831811937893,-31.126143416224373,-28.0
221,37843.86104256295,17588.239233461016,24.14659426494856,-66.3346756328834,-21.0
222,35845.58546474446,49772.642666004635,-18.583542131737232,37.82555037782733,-16.0
223,26016.375491426978,18559.410363557072,-135.05298116811724,-58.45625070169363,-22.0
224,44362.31374614458,43732.67946481777,161.65430790427905,-82.4626017212585,-14.0
225,32364.676402890258,14351.69123197495,-3.4787563946898956,-30.93093059986314,-25.0
226,21910.763949017066,11163.86144992975,111.273054642212,12.35428910838911,-26.5
227,20372.412232891787,49783.55900957866,6.159068889718554,-83.58012389005565,-9.5
228,20867.03298560993,36868.606392631846,158.1889843127795,77.14358310968137,-14.0
229,2199.271938140645,19577.105546916835,-27.48301200105402,5.20217040258305,-18.5
230,30638.92474404763,4960.546433192317,15.513860043357454,-67.00282453210198,-22.5
231,33091.738963962576,35484.25606952696,140.811801292261,68.10940308751216,-18.0
232,35823.6230442393,4840.297581493394,6.834506394002744,58.577258670210625,-24.5
233,45480.65201296168,3965.044184868874,4.496768392220076,-7.813186689223727,-30.5
234,14082.847746349356,5834.263049183842,120.90687073743823,-57.98177576911761,-21.0
235,9436.403577960895,49135.12948222523,-2.4962227719976227,44.09961404472446,-1.0
236,35995.42718047759,23309.572184470395,-152.3882220214233,-63.22010449717649,-21.0
237,14096.69672674549,6085.819230322729,110.66523993723445,-15.605808922116708,-25.5
238,7111.501624198582,35072.924954653754,161.56182759514974,-85.95000939832336,-9.5
239,26909.415043691024,31762.77805084604,-133.86497087615743,-63.897922255164815,-18.5
240,16484.832117395294,21310.334208172786,127.98604794506866,58.08055779542249,-20.0
241,3010.1524671073003,15507.275172274087,165.09218037102255,61.88574222546981,-17.5
242,22942.662186557463,20455.10993902463,129.74266995561192,56.55997386160834,-21.5
243,20429.286672478036,48191.21144927826,38.04630811068978,-18.82678084717807,-12.5
244,31315.513809827058,29955.75736564471,137.45722281038644,89.40418147153633,-15.0
245,5713.042478792272,19247.60547564276,70.09677949984047,-0.8797388335549812,-19.5
246,37839.79009193934,38627.52549778284,-73.62704345780453,57.23686283943513,-17.5
247,7812.324607513488,17965.856121151457,28.049857292492646,-19.566578159553302,-20.0
248,46395.97428030945,5221.924915691221,62.33569526745765,-19.131155156417208,-29.5
249,46767.68731020423,18506.082347349322,-92.06901775844727,-47.80729134283276,-26.5
250,39487.25900345404,30097.884776278417,-83.03142820747426,-18.99522579562965,-24.5
251,9345.145529257365,14800.340168350907,111.05938674393167,-61.46987092976892,-18.0
252,14131.851879196376,10434.748193671514,-118.06451870624196,-1.4345938606376336,-25.0
253,27489.699305185186,6982.484632329465,-147.10492633605082,25.19003349844479,-27.0
254,3434.3142399893372,12976.979083949773,-98.39223631778889,33.71359848963429,-20.0
255,16827.997223639737,43530.96942550502,58.56830533625143,45.24500036434395,-14.0
256,9843.847542945552,14897.747402206804,129.81319424589157,-81.32290946220463,-15.5
257,4070.5971779059755,32122.68941829553,-124.67449294511383,69.16032394413435,-11.0
258,44115.32189615069,15044.458208079734,8.598546851314808,14.949923823092092,-28.0
259,45549.71165718132,15707.077939057805,-65.6125109631614,-33.242488414696396,-27.5
260,45110.81436680083,21747.983058208953,67.12659236796534,-65.97616617053124,-20.5
261,27217.190027297063,49259.16827549603,-50.835552679935915,-60.1868100394819,-14.5
262,28260.733712184974,16473.021796678524,78.41128058985288,-57.71831198313471,-20.5
263,35233.472926687034,14322.644143176085,3.3343798901860566,22.94329050851863,-26.0
264,46453.21184180133,9422.02093335068,173.18387481531084,52.76264798532992,-26.0
265,35368.961617402296,23457.41094776978,-75.07837384115388,60.220368255651636,-20.0
266,21068.224750848844,7369.349557640164,-103.85330562215002,8.416664740856774,-26.5
267,27344.69471976657,21594.065024787124,-19.773129993499566,6.1358818045898715,-23.5
268,47673.225456859094,25362.524887245567,82.33491810776002,78.95028228118781,-21.5
269,12836.938561607689,20936.992837440008,124.58114496818405,63.61354415143231,-18.5
270,8522.556504452776,7408.063176144787,16.197416407614497,49.17206485665673,-21.0
271,15172.481909759657,43538.32184362975,-84.31262968994093,-1.5267745526735865,-14.0
272,47070.41418305375,8081.742627611077,-160.47138522269947,-82.15169918817476,-19.5
273,46361.69275897496,39728.81813861942,55.46280510710193,-8.349317995852132,-22.5
274,12398.593271909098,24150.30434615352,-65.61778372665151,-2.452789019156654,-20.0
275,32469.509407385292,48849.75866776447,24.33249696094606,63.76159907085898,-15.0
276,14448.619854953602,44695.19199410639,-133.38410910592535,-16.321067180684167,-15.5
277,22185.770509669248,33976.61067920426,-152.51661255994708,-54.72170524327795,-18.0
278,21829.170086205242,35611.58095596374,58.582126158059964,-2.007447691888558,-18.5
279,31104.03095069429,23573.05092698701,177.5432729901425,89.10547515279015,-15.0
280,32500.851326832355,19874.72208699728,80.98755855668702,54.89452418274823,-23.0
281,45949.452469718584,12331.39235707831,-67.77206927395491,87.31926736858023,-17.5
282,46349.65205076454,44589.02738817613,10.819308768096022,-89.35774868259705,-14.5
283,30681.15737964743,42893.72593940532,11.646828802161735,-89.35456806932554,-13.0
284,7977.369294240314,47882.46382446766,-140.85914426652477,-3.269957422362978,-10.5
285,33324.47699243724,29434.254213272616,59.41884805314305,57.77514668625719,-20.5
286,37418.468280733454,34310.69792197083,-171.26474738952712,-71.62643356004969,-17.5
287,35089.88352252921,44580.1230070274,-47.125639602485705,51.9423732190252,-16.0
288,40083.425514634415,44736.68145256292,55.05222970735497,55.39695564497569,-18.5
289,4912.754493025224,18186.48159495431,138.39109259891495,-81.44258400565865,-14.0
290,27428.81833434048,46051.09478647517,-126.29632626032017,24.10040659765218,-16.5
291,43426.54186306925,22531.341166302143,-100.25409266134302,-37.04544795792034,-26.5
292,14844.612665738088,22131.98109514581,-148.08661502423547,-58.10520716287118,-19.0
293,20190.246893151354,6684.600873207167,-24.4841036033919,40.0906649478211,-24.0
294,11475.439401799385,44645.117970754894,174.0792687813713,-19.523290915849017,-14.0
295,34834.100892955175,30329.299762451516,48.210557953047584,73.08284774458784,-18.5
296,17739.52861396905,21372.299267328082,155.9033544340001,-57.167801927717804,-18.5
297,16326.158735981817,37733.998985796934,-26.883923266877133,15.294151507736757,-15.5
298,23271.952281331796,48822.40045173504,-69.32806121924854,46.22604661816166,-12.5
299,13174.11467133693,44352.58322751232,-65.54128552398477,13.05445834386785,-12.0
300,2663.525182841722,37401.940749885216,119.51087925452975,-87.05296071358342,-6.0
301,49602.13992099318,42547.47282156698,52.77858393053725,-3.533897666935843,-22.5
302,32242.791188001887,35438.96717634732,-158.74982747773905,-31.12823220206417,-22.5
303,44595.16645360247,40745.6364240926,-10.60476009969048,-71.02578890470268,-17.5
304,36955.92093891668,21365.236336060363,-177.74153053686112,-55.72066138245497,-22.0
305,12212.92491378607,16854.433963350923,-101.82462836385943,44.184803270527055,-19.5
306,3830.5158950614145,18193.162041362884,-148.54310355651373,-45.81486013770392,-19.5
307,35189.42217584134,24088.941789436332,73.11639612040946,-45.29487568901867,-21.5
308,24638.246127486655,49552.39791957567,-2.941016576878525,-31.899383495165864,-13.5
309,2758.503091816553,42500.36564246508,-110.82321440826806,-3.620115702842398,-8.5
310,32558.305906600872,23594.758165108396,100.92600229223376,3.6179010231345927,-25.0
311,25102.65303868755,9725.645783537899,65.57878531951354,66.46151450518317,-22.5
312,20751.47312648197,22969.3073875357,6.455790677301621,55.34622562836245,-19.0
313,25871.280474806776,44324.249235960655,-20.89218263341334,-74.45528810478729,-13.5
314,49401.764394295744,21152.52449776664,147.84895671603027,-84.99829410602004,-17.0
315,3123.35553992119,8855.825814595162,-53.314114586435736,60.806765225661934,-18.5
316,16138.161305375044,29098.914882366676,22.35629040550802,7.341037676230371,-19.0
317,46761.667082688,4821.980144220797,-115.5108031464078,61.03407699011524,-24.5
318,42095.300191343675,43975.10359309159,172.15701179514713,-34.948071371551805,-21.0
319,22083.754551685986,31435.725008135807,-109.69368004403712,37.87542310899748,-18.5
320,38727.85378622311,28522.07492624333,-51.786127585366216,73.35791449536379,-17.5
321,34519.860408606146,34096.94543434767,-166.32080043185087,-48.46619627482042,-21.0
322,9713.79254773889,34301.45060081542,29.668994435613683,-43.462081787680944,-13.5
323,3778.7227942173326,27352.3343615527,-35.42536584013092,48.14234459682089,-14.0
324,1034.7720429809606,47030.348324107814,-72.5014258089734,13.368908104467408,-1.0
325,20730.098675959707,18449.911946718825,-56.62237044092002,82.9535150984133,-16.0
326,10708.929277618709,48974.94625162133,169.73943703776177,-13.63599423582447,-12.0
327,5339.9031483613635,17385.493346835137,87.08581636229559,41.910433886464716,-19.5
328,35718.48897107389,3825.1839372047107,-118.46950203616095,45.83147949484177,-26.0
329,1848.7869234125724,9475.991368185829,107.47948294490612,9.303510359956846,-22.5
330,21446.230124726597,36763.06864503331,50.119425065256195,37.501642818353986,-17.5
331,19595.0000820458,43279.965614339126,106.69678081193229,-30.62242588582454,-14.5
332,34528.56077946367,38759.621134643756,-49.6658781661377,48.60286235910496,-18.0
333,13792.111434126015,41697.939076466675,134.96411919206224,-22.57668005270996,-14.5
334,9172.434434899376,36306.23407005486,-96.42630777196912,31.807829570712286,-13.5
335,18834.539471899887,12474.950305660219,-41.78984416707354,69.33566022632792,-19.0
336,33538.904765974105,27630.07201458552,117.05120248784505,-52.092573882544286,-20.0
337,14426.081265861063,25508.961275402642,65.36516437048448,-44.82416057170314,-17.5
338,11619.061658539578,25326.73412647119,-41.29716461722862,-65.58915223757293,-16.5
339,26083.154137381563,30156.937188141994,-53.910784856633455,-87.68746722934063,-16.5
340,17070.378210476803,9176.667909041123,-81.94101179947671,-32.819597034864564,-24.5
341,41962.66690370892,12942.885647816907,17.37269570794132,-74.06588560626824,-21.0
342,5151.2157506539015,2969.0034004750028,110.1740308269915,-73.81432590756103,-18.0
343,48315.15348072305,38950.437849511036,-37.74772315580458,-1.6317226232290523,-23.5
