dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7108896484375,0.0,0.9282390199918187,0.0,0.07166099548339844,0.0,0.21503043174743652,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.710831281264623,0.0,0.927011255280433,0.0,0.0664513111114502,0.0,0.20756745338439941,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.710831281264623,0.0,0.927011255280433,0.0,0.06844234466552734,0.0,0.2116074562072754,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.710831281264623,0.0,0.927011255280433,0.0,0.07446622848510742,0.0,0.21214079856872559,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.5913757938888263,0.0,0.8754542064526286,0.0,0.05935478210449219,0.0,0.20044302940368652,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7273504577726125,0.0,0.9570839770634226,0.0,0.8342108726501465,0.0,0.8357114791870117,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7273884468376637,0.0,0.9570986034156689,0.0,0.8910205364227295,0.0,0.8630385398864746,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7273884468376637,0.0,0.9570986034156689,0.0,0.8330070972442627,0.0,0.8321456909179688,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7800336610012688,0.0,0.993432980547613,0.0,0.032738447189331055,0.0,0.15599822998046875,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7800336610012688,0.0,0.993432980547613,0.0,0.0369722843170166,0.0,0.1483452320098877,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7108242338895798,0.0,0.9270537183110302,0.0,0.07307887077331543,0.0,0.21989059448242188,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,6,-1,0.6226997205692768,0.0,0.8661317558388408,0.0,0.16373848915100098,0.0,0.33869075775146484,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,10,-1,0.3347752879668648,0.0,0.7289585978039885,0.0,5.825606346130371,0.0,2.0065197944641113,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,-1,2.5518484570185342,0.0,3.570624892181712,0.0,0.006978273391723633,0.0,0.1054069995880127,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
