Case,BL_Speed,RD_Speed,rad,BL_Hdg,RD_Hdg,BL_Alt,RD_Alt,maxRange,minErrorTry
236,675,633,-7,0,-15,9500,8904,0.0,45.0
237,612,725,-10,0,-159,674,1996,0.0,45.0
238,698,687,-39,0,-161,7654,7120,0.0,45.0
239,467,693,15,0,-93,1554,1015,0.0,45.0
240,503,727,34,0,151,12949,12076,0.0,45.0
241,725,559,17,0,10,10306,9440,0.0,45.0
242,474,714,-1,0,-57,2616,3991,0.0,45.0
243,688,486,38,0,151,4303,4808,0.0,45.0
244,501,479,-38,0,152,13012,14253,0.0,45.0
245,537,518,18,0,-60,1572,1946,0.0,45.0
246,470,509,42,0,-132,1509,2851,0.0,45.0
247,481,501,1,0,45,1572,2484,0.0,45.0
248,748,557,35,0,-126,3590,2520,0.0,45.0
249,745,640,-39,0,91,4807,4579,0.0,45.0
250,546,706,9,0,-74,7442,6738,0.0,45.0
251,723,678,45,0,59,9850,10564,0.0,45.0
252,603,678,38,0,-180,5946,4433,0.0,45.0
253,583,719,-28,0,-127,10296,10441,0.0,45.0
254,660,604,-5,0,-141,5177,4314,0.0,45.0
255,626,522,50,0,-123,1386,1401,0.0,45.0
256,587,544,-30,0,-158,5918,5435,0.0,45.0
257,671,653,6,0,-148,12217,13589,0.0,45.0
258,584,625,45,0,23,4382,5512,0.0,45.0
259,454,599,50,0,-64,5273,4740,0.0,45.0
260,459,555,47,0,-91,3415,1926,0.0,45.0
261,511,584,-27,0,60,2137,2050,0.0,45.0
262,492,749,24,0,102,11864,11991,0.0,45.0
263,615,503,-10,0,29,7259,7460,0.0,45.0
264,474,632,-18,0,-179,8534,9471,0.0,45.0
265,503,672,9,0,114,8689,7368,0.0,45.0
266,673,511,3,0,112,2892,2952,0.0,45.0
267,489,584,-46,0,-109,11766,13183,0.0,45.0
268,586,629,-22,0,129,9021,8492,0.0,45.0
269,498,671,-6,0,-9,12664,12014,0.0,45.0
270,644,484,18,0,41,2227,1196,0.0,45.0
271,687,699,-19,0,-9,13286,12347,0.0,45.0
272,743,470,-58,0,91,11618,12061,0.0,45.0
273,583,673,34,0,-47,2741,1759,0.0,45.0
274,650,602,40,0,-149,9668,9644,0.0,45.0
275,743,685,9,0,11,8081,6619,0.0,45.0
276,740,601,-41,0,79,13453,14653,0.0,45.0
277,586,539,17,0,-76,8597,9609,0.0,45.0
278,517,487,-35,0,-133,7987,7809,0.0,45.0
279,614,674,-17,0,-118,6302,7664,0.0,45.0
280,532,498,27,0,95,849,1467,0.0,45.0
281,738,583,-49,0,6,10181,11114,0.0,45.0
282,606,741,-14,0,-111,12955,13309,0.0,45.0
283,493,601,32,0,-45,7852,8096,0.0,45.0
284,483,496,5,0,3,8332,8616,0.0,45.0
285,631,657,50,0,150,2869,2871,0.0,45.0
286,567,472,44,0,-69,6540,5162,0.0,45.0
287,738,499,-54,0,-75,10008,9870,0.0,45.0
288,701,659,48,0,-174,7852,8053,0.0,45.0
289,455,489,36,0,-37,6475,5064,0.0,45.0
290,566,669,-5,0,-85,8854,9740,0.0,45.0
291,466,712,-36,0,-5,13635,13799,0.0,45.0
292,654,727,0,0,-87,8796,7584,0.0,45.0
293,495,504,-55,0,-66,12147,12993,0.0,45.0
294,450,478,37,0,30,5493,6306,0.0,45.0
295,590,684,57,0,134,11224,11802,0.0,45.0
296,620,743,39,0,-148,12660,13324,0.0,45.0
297,537,612,1,0,151,7683,8009,0.0,45.0
298,667,648,18,0,46,4152,4518,0.0,45.0
299,592,733,-41,0,-109,2486,1088,0.0,45.0
300,630,574,-55,0,-174,2796,3816,0.0,45.0
301,496,654,-47,0,51,3123,4047,0.0,45.0
302,729,535,-29,0,164,6593,6441,0.0,45.0
303,488,729,-7,0,-119,3648,4950,0.0,45.0
304,694,642,55,0,127,10173,10697,0.0,45.0
305,632,687,50,0,83,7399,8295,0.0,45.0
306,621,703,48,0,139,5757,5619,0.0,45.0
307,731,629,59,0,99,10669,9413,0.0,45.0
308,561,521,45,0,-29,2479,1272,0.0,45.0
309,609,617,-51,0,43,2545,2879,0.0,45.0
310,644,709,6,0,106,1332,1511,0.0,45.0
311,700,570,36,0,-100,9222,7934,0.0,45.0
312,531,570,-7,0,165,11807,11921,0.0,45.0
313,652,579,-41,0,51,5335,5639,0.0,45.0
314,658,474,-10,0,162,1042,1069,0.0,45.0
315,485,494,-57,0,26,7381,8098,0.0,45.0
316,492,544,-10,0,-170,11343,11387,0.0,45.0
317,713,535,40,0,45,2682,3996,0.0,45.0
318,613,675,16,0,-124,8215,6793,0.0,45.0
319,654,638,0,0,89,7807,8148,0.0,45.0
320,470,576,7,0,-134,7583,6629,0.0,45.0
321,551,690,52,0,48,3229,2925,0.0,45.0
322,607,700,-26,0,140,8466,8208,0.0,45.0
323,534,588,-53,0,34,5575,4353,0.0,45.0
324,607,662,48,0,-124,7563,6491,0.0,45.0
325,573,626,-32,0,95,1401,2175,0.0,45.0
326,731,683,-47,0,168,5533,4815,0.0,45.0
327,710,599,-44,0,107,13521,13143,0.0,45.0
328,483,548,56,0,2,13192,12894,0.0,45.0
329,716,663,-34,0,-28,1056,1271,0.0,45.0
330,742,715,22,0,115,3651,3727,0.0,45.0
331,459,455,-37,0,-12,4715,5264,0.0,45.0
332,468,497,5,0,-178,7003,7102,0.0,45.0
333,462,469,-53,0,-138,1938,1774,0.0,45.0
334,727,591,0,0,93,9632,10307,0.0,45.0
335,484,587,-7,0,23,2325,3278,0.0,45.0
336,722,724,-38,0,-113,13360,14677,0.0,45.0
337,537,530,12,0,-113,10274,10347,0.0,45.0
338,505,702,50,0,-15,5354,4209,0.0,45.0
339,745,644,20,0,-62,6289,6084,0.0,45.0
340,741,482,-29,0,-120,9666,10598,0.0,45.0
341,716,713,-14,0,78,11642,12127,0.0,45.0
342,456,705,29,0,-57,11278,12236,0.0,45.0
343,573,669,16,0,-2,4009,4055,0.0,45.0
344,712,549,30,0,87,6608,6957,0.0,45.0
345,480,727,0,0,108,10374,11675,0.0,45.0
346,687,748,24,0,-52,4692,3596,0.0,45.0
347,716,599,35,0,14,7329,7775,0.0,45.0
348,696,681,37,0,179,7302,5876,0.0,45.0
349,576,589,39,0,-92,11420,10888,0.0,45.0
350,666,512,-8,0,125,8781,9832,0.0,45.0
351,677,625,45,0,167,6143,6431,0.0,45.0
352,477,608,-46,0,25,13652,12452,0.0,45.0
353,599,569,1,0,-77,6060,5223,0.0,45.0
354,682,613,54,0,-11,10848,10455,0.0,45.0
355,644,502,-59,0,-16,4776,5156,0.0,45.0
356,633,687,-53,0,135,10443,11649,0.0,45.0
357,532,608,-28,0,22,11010,9540,0.0,45.0
358,598,606,-57,0,175,9420,10331,0.0,45.0
359,678,716,-49,0,12,5934,6847,0.0,45.0
360,681,725,3,0,-83,2934,2072,0.0,45.0
361,527,691,-42,0,123,5662,5932,0.0,45.0
362,562,632,54,0,-123,1707,2467,0.0,45.0
363,467,677,-35,0,-43,10647,11472,0.0,45.0
364,656,691,-49,0,-88,10632,9801,0.0,45.0
365,660,680,-27,0,-9,3312,4148,0.0,45.0
366,637,604,51,0,-127,9736,8804,0.0,45.0
367,733,668,55,0,-30,5353,6250,0.0,45.0
368,490,632,22,0,-79,3130,3574,0.0,45.0
369,475,676,5,0,117,12287,10929,0.0,45.0
370,710,721,55,0,-101,13708,15116,0.0,45.0
371,633,600,40,0,-167,6740,7153,0.0,45.0
372,539,657,-25,0,6,2373,2053,0.0,45.0
373,481,496,36,0,-160,10765,11744,0.0,45.0
374,624,536,32,0,144,4670,4505,0.0,45.0
375,472,492,-7,0,174,6230,7057,0.0,45.0
376,665,741,10,0,174,11881,12499,0.0,45.0
377,583,545,52,0,93,2578,4066,0.0,45.0
378,640,617,-31,0,127,9279,8891,0.0,45.0
379,694,498,36,0,145,10348,9532,0.0,45.0
380,626,742,-24,0,71,7447,7048,0.0,45.0
381,458,646,-24,0,165,11233,12399,0.0,45.0
382,655,745,34,0,-8,13136,14005,0.0,45.0
383,488,748,-11,0,-8,3070,4462,0.0,45.0
384,476,548,26,0,137,3637,3447,0.0,45.0
385,738,617,51,0,23,6234,6507,0.0,45.0
386,507,488,41,0,-120,12723,13579,0.0,45.0
387,635,549,23,0,101,12977,13886,0.0,45.0
388,707,709,8,0,-170,3155,2390,0.0,45.0
389,715,621,-6,0,116,12291,11962,0.0,45.0
390,662,580,-47,0,55,3002,2960,0.0,45.0
391,500,633,29,0,6,6810,6359,0.0,45.0
392,612,726,-33,0,-173,7412,8538,0.0,45.0
393,538,577,-47,0,-15,9900,10211,0.0,45.0
394,667,460,3,0,-43,11739,11983,0.0,45.0
395,723,633,7,0,134,11452,12210,0.0,45.0
396,714,624,58,0,100,11699,11203,0.0,45.0
397,555,468,-44,0,-103,7883,8653,0.0,45.0
398,513,497,14,0,-34,7934,8326,0.0,45.0
399,570,459,14,0,145,11701,12687,0.0,45.0
400,657,717,-14,0,76,313,1650,0.0,45.0
401,485,580,17,0,-56,2217,2171,0.0,45.0
402,530,570,30,0,54,12909,13062,0.0,45.0
403,459,505,49,0,-156,10863,10614,0.0,45.0
404,611,718,57,0,172,11466,12163,0.0,45.0
405,476,486,4,0,-8,6715,7092,0.0,45.0
406,563,595,54,0,56,8837,9192,0.0,45.0
407,476,637,-4,0,102,8279,9259,0.0,45.0
408,549,738,-51,0,27,2705,4170,0.0,45.0
409,528,606,-8,0,122,12750,11510,0.0,45.0
410,701,505,23,0,179,7941,8046,0.0,45.0
411,462,535,36,0,76,9076,9306,0.0,45.0
412,544,705,-31,0,159,10232,9743,0.0,45.0
413,687,591,-35,0,-48,6213,6924,0.0,45.0
414,566,638,8,0,-138,11585,10593,0.0,45.0
415,564,703,19,0,-168,7091,6450,0.0,45.0
416,744,663,23,0,-94,1838,2038,0.0,45.0
417,565,655,-50,0,-53,3540,3585,0.0,45.0
418,689,568,57,0,-154,8528,9088,0.0,45.0
419,685,539,-38,0,-128,12182,12690,0.0,45.0
420,553,538,56,0,94,13507,13081,0.0,45.0
421,507,543,7,0,-28,10406,11254,0.0,45.0
422,630,707,-46,0,-99,12152,10836,0.0,45.0
423,560,521,33,0,-110,8642,8205,0.0,45.0
424,565,650,50,0,33,8023,9012,0.0,45.0
425,615,521,47,0,72,6192,7435,0.0,45.0
426,639,474,-60,0,129,3996,2962,0.0,45.0
427,470,735,19,0,-65,6525,7004,0.0,45.0
428,599,715,-6,0,-171,2240,1997,0.0,45.0
429,569,674,-50,0,-74,1302,2656,0.0,45.0
430,588,454,-53,0,45,7763,7015,0.0,45.0
431,553,553,-59,0,-147,3344,3819,0.0,45.0
432,708,727,-22,0,-40,13233,11982,0.0,45.0
433,570,479,-43,0,-176,2095,3563,0.0,45.0
434,643,705,37,0,14,5620,5225,0.0,45.0
435,743,731,-52,0,-139,3713,2649,0.0,45.0
436,650,716,31,0,1,9670,8386,0.0,45.0
437,631,721,28,0,15,7439,7735,0.0,45.0
438,546,520,48,0,-71,10232,11596,0.0,45.0
439,514,504,43,0,44,5851,6460,0.0,45.0
440,640,487,-60,0,32,8159,9225,0.0,45.0
441,660,580,8,0,179,12462,11814,0.0,45.0
442,739,625,12,0,55,2344,2583,0.0,45.0
443,649,480,17,0,-174,13103,13093,0.0,45.0
444,653,534,-59,0,-113,9637,8958,0.0,45.0
445,609,537,-5,0,-128,12051,13134,0.0,45.0
446,632,488,8,0,75,5434,5403,0.0,45.0
447,552,498,-2,0,53,7518,8455,0.0,45.0
448,540,652,-25,0,130,9193,9326,0.0,45.0
449,578,649,-40,0,148,4947,4722,0.0,45.0
450,503,508,-29,0,76,11135,10468,0.0,45.0
451,538,570,-39,0,-100,1590,1874,0.0,45.0
452,617,658,31,0,-23,8456,9290,0.0,45.0
453,690,680,17,0,-109,12315,12277,0.0,45.0
454,521,743,-57,0,46,8722,9198,0.0,45.0
455,583,670,-23,0,130,12455,13476,0.0,45.0
456,525,588,34,0,81,9044,10562,0.0,45.0
457,467,453,-39,0,-37,11108,12630,0.0,45.0
458,470,653,-43,0,-143,1986,1707,0.0,45.0
459,550,548,45,0,105,5909,5356,0.0,45.0
460,729,656,17,0,163,3682,3987,0.0,45.0
461,619,574,-54,0,43,7800,6807,0.0,45.0
462,627,625,-26,0,-90,11418,10644,0.0,45.0
463,681,628,12,0,124,13388,14679,0.0,45.0
464,501,635,-41,0,-43,5337,4365,0.0,45.0
465,507,708,-6,0,107,8280,7877,0.0,45.0
466,698,647,-14,0,91,3984,4034,0.0,45.0
467,485,460,56,0,-59,12407,11911,0.0,45.0
468,486,586,17,0,-49,10210,9116,0.0,45.0
469,546,499,53,0,-82,3280,4399,0.0,45.0
470,663,484,-20,0,-91,11982,11791,0.0,45.0
471,749,736,45,0,-66,4258,4127,0.0,45.0
472,654,708,-17,0,-58,12940,13577,0.0,45.0
473,535,590,9,0,-177,4795,3628,0.0,45.0
474,637,454,4,0,51,13062,11968,0.0,45.0
475,488,724,38,0,3,6960,6397,0.0,45.0
476,667,584,45,0,53,1427,2313,0.0,45.0
477,539,697,-9,0,64,6248,7475,0.0,45.0
478,747,567,2,0,77,2357,3799,0.0,45.0
479,643,453,-41,0,-99,4070,3615,0.0,45.0
480,742,585,-58,0,173,12054,12765,0.0,45.0
481,563,619,-6,0,-98,10551,9824,0.0,45.0
482,478,475,-44,0,-169,7045,6958,0.0,45.0
483,454,616,6,0,56,5856,5832,0.0,45.0
484,506,518,23,0,-36,12615,12713,0.0,45.0
485,649,702,28,0,-98,12485,11726,0.0,45.0
486,507,590,6,0,67,11495,12774,0.0,45.0
487,568,514,36,0,35,6881,6355,0.0,45.0
488,460,503,7,0,-85,5372,4185,0.0,45.0
489,573,720,58,0,153,2882,3318,0.0,45.0
490,727,481,-17,0,60,11062,9710,0.0,45.0
491,698,665,-36,0,-178,4885,4152,0.0,45.0
492,588,710,49,0,65,6123,6642,0.0,45.0
493,565,665,-32,0,-139,3623,4582,0.0,45.0
494,545,747,47,0,123,9629,10067,0.0,45.0
495,534,655,-55,0,-180,1532,2782,0.0,45.0
496,652,590,-49,0,-46,2670,4178,0.0,45.0
497,720,727,48,0,172,5763,5064,0.0,45.0
498,532,712,-38,0,98,9727,10414,0.0,45.0
499,652,703,1,0,160,4200,4273,0.0,45.0
500,622,452,-43,0,-51,4287,4285,0.0,45.0
501,588,525,-39,0,-140,8958,7878,0.0,45.0
502,482,740,-1,0,-174,6384,6579,0.0,45.0
503,657,744,37,0,-95,6822,7469,0.0,45.0
504,472,608,-29,0,-159,4064,4207,0.0,45.0
505,710,461,11,0,-121,8073,7400,0.0,45.0
506,706,555,-18,0,113,6228,6028,0.0,45.0
507,563,616,5,0,-135,13065,14110,0.0,45.0
508,507,675,-53,0,-44,13401,12962,0.0,45.0
509,636,730,16,0,-71,7441,8905,0.0,45.0
510,625,481,-50,0,-104,2730,2730,0.0,45.0
511,725,540,4,0,0,2699,2855,0.0,45.0
512,554,478,-33,0,-26,11417,10142,0.0,45.0
513,690,662,37,0,-93,2600,1249,0.0,45.0
514,555,535,36,0,-115,4152,5420,0.0,45.0
515,732,723,32,0,137,5985,4917,0.0,45.0
516,670,599,-27,0,4,13103,12111,0.0,45.0
517,688,620,21,0,171,2058,2294,0.0,45.0
518,730,585,-31,0,38,10430,11754,0.0,45.0
519,745,722,11,0,-57,10701,9887,0.0,45.0
520,627,608,-44,0,38,9955,8979,0.0,45.0
521,470,687,15,0,66,8432,8394,0.0,45.0
522,636,615,29,0,-20,5886,7306,0.0,45.0
523,461,580,-19,0,38,7208,6494,0.0,45.0
524,699,549,32,0,126,11120,12404,0.0,45.0
525,468,546,-24,0,-67,7761,6673,0.0,45.0
526,487,734,22,0,28,5598,6393,0.0,45.0
527,742,623,57,0,145,13005,14118,0.0,45.0
528,644,452,-43,0,146,825,1999,0.0,45.0
529,670,522,48,0,-130,6339,5105,0.0,45.0
530,541,548,54,0,-119,3946,2755,0.0,45.0
531,470,693,17,0,-164,10303,10685,0.0,45.0
532,723,692,30,0,74,7825,8706,0.0,45.0
533,696,595,3,0,-158,12731,11837,0.0,45.0
534,722,725,-50,0,108,11394,10673,0.0,45.0
535,599,464,-59,0,158,7184,6062,0.0,45.0
536,564,732,29,0,-165,12742,12067,0.0,45.0
537,500,700,32,0,-103,822,1114,0.0,45.0
538,605,603,54,0,88,8313,7934,0.0,45.0
539,602,665,42,0,-43,3993,3227,0.0,45.0
540,490,658,-27,0,115,5353,4180,0.0,45.0
541,501,679,10,0,-172,12132,10714,0.0,45.0
542,568,723,-5,0,-155,3675,3456,0.0,45.0
543,473,731,48,0,99,12591,11524,0.0,45.0
544,473,587,12,0,-97,9037,10133,0.0,45.0
545,632,559,37,0,132,5184,4810,0.0,45.0
546,522,711,58,0,-78,12155,11323,0.0,45.0
547,518,616,-14,0,-106,8658,9553,0.0,45.0
548,470,582,46,0,45,12622,13131,0.0,45.0
549,544,646,9,0,-130,2486,3067,0.0,45.0
550,478,483,18,0,-27,7953,9136,0.0,45.0
551,558,588,-5,0,-128,7459,6262,0.0,45.0
552,494,586,-22,0,-50,5335,6344,0.0,45.0
553,731,694,6,0,33,8340,7917,0.0,45.0
554,665,544,1,0,143,2563,3800,0.0,45.0
555,662,569,16,0,13,8247,9291,0.0,45.0
556,605,661,7,0,167,3749,3992,0.0,45.0
557,637,713,-1,0,130,12554,13792,0.0,45.0
558,703,459,2,0,25,9512,8936,0.0,45.0
559,624,564,-36,0,40,12250,13378,0.0,45.0
560,582,597,53,0,177,10044,9786,0.0,45.0
561,535,705,-34,0,43,5990,5803,0.0,45.0
562,513,503,47,0,-72,13433,13927,0.0,45.0
563,527,672,-57,0,71,11284,10745,0.0,45.0
564,557,721,28,0,-4,13642,12808,0.0,45.0
565,531,550,42,0,-109,661,1765,0.0,45.0
566,534,743,-2,0,95,2316,2300,0.0,45.0
567,733,558,-23,0,61,7975,8681,0.0,45.0
568,740,708,57,0,81,4505,4160,0.0,45.0
569,609,500,-29,0,-49,7505,7578,0.0,45.0
570,479,746,22,0,135,8868,7604,0.0,45.0
571,658,523,53,0,24,5979,4575,0.0,45.0
572,625,542,47,0,-130,5837,5640,0.0,45.0
573,475,526,10,0,34,4542,3866,0.0,45.0
574,598,514,16,0,-62,10247,10039,0.0,45.0
575,490,492,-34,0,128,8432,7056,0.0,45.0
576,655,625,-23,0,63,3464,3799,0.0,45.0
577,648,674,-8,0,131,12618,13832,0.0,45.0
578,742,666,-36,0,128,11838,13265,0.0,45.0
579,549,574,-41,0,-61,7186,6432,0.0,45.0
580,653,664,39,0,121,11598,10931,0.0,45.0
581,691,542,-18,0,159,10788,9606,0.0,45.0
582,635,621,-49,0,-177,2439,3626,0.0,45.0
583,740,705,-52,0,-159,13079,11943,0.0,45.0
584,476,732,-39,0,-133,7841,7689,0.0,45.0
585,634,651,-11,0,-155,7731,8402,0.0,45.0
586,574,460,-36,0,-159,2121,2893,0.0,45.0
587,719,742,-34,0,-12,7092,7257,0.0,45.0
588,600,629,-42,0,86,2563,2677,0.0,45.0
589,730,710,-29,0,65,5235,3942,0.0,45.0
590,642,606,-19,0,-47,3883,3708,0.0,45.0
591,492,517,-1,0,-17,7159,8347,0.0,45.0
592,600,665,13,0,149,13306,12962,0.0,45.0
593,712,637,50,0,169,6478,6589,0.0,45.0
594,475,609,34,0,57,6743,7877,0.0,45.0
595,551,507,32,0,-105,1786,2889,0.0,45.0
596,515,497,54,0,133,10208,10857,0.0,45.0
597,686,497,53,0,-177,3014,3700,0.0,45.0
598,694,589,-26,0,-91,9422,8493,0.0,45.0
599,637,493,-11,0,47,2671,4186,0.0,45.0
600,482,648,31,0,-143,7347,8017,0.0,45.0
601,741,616,-6,0,-112,11242,11955,0.0,45.0
602,671,660,30,0,-153,9128,7742,0.0,45.0
603,456,566,-38,0,89,6433,5762,0.0,45.0
604,497,711,46,0,145,12877,13567,0.0,45.0
605,572,503,-44,0,-155,9368,10166,0.0,45.0
606,603,612,-47,0,-112,3753,4664,0.0,45.0
607,643,617,-45,0,78,3750,4644,0.0,45.0
608,615,716,-45,0,124,729,1238,0.0,45.0
609,515,646,-34,0,-22,3067,2187,0.0,45.0
610,737,558,-37,0,160,4022,2555,0.0,45.0
611,622,620,-34,0,-35,6861,7175,0.0,45.0
612,707,589,-36,0,156,5650,4362,0.0,45.0
613,513,528,53,0,-78,13084,13503,0.0,45.0
614,629,516,-22,0,-112,11966,11228,0.0,45.0
615,672,527,12,0,32,6076,5747,0.0,45.0
616,495,699,54,0,85,7644,6808,0.0,45.0
617,719,505,-26,0,-67,12756,12647,0.0,45.0
618,546,746,-45,0,99,9295,8074,0.0,45.0
619,535,598,52,0,-165,5323,6600,0.0,45.0
620,654,641,-45,0,-171,6542,7177,0.0,45.0
621,710,677,44,0,-13,13117,12338,0.0,45.0
622,464,468,-42,0,28,3988,2815,0.0,45.0
623,722,679,-6,0,140,2999,3825,0.0,45.0
624,592,600,18,0,-179,7850,6413,0.0,45.0
625,697,584,-58,0,-8,4726,4695,0.0,45.0
626,582,497,-17,0,-110,9574,8812,0.0,45.0
627,497,553,6,0,152,3910,3545,0.0,45.0
628,612,635,-59,0,-22,2181,3703,0.0,45.0
629,583,452,35,0,-63,13179,12825,0.0,45.0
630,573,487,20,0,-63,8962,8345,0.0,45.0
631,704,671,-35,0,26,12159,11945,0.0,45.0
632,691,557,-21,0,-147,2927,2041,0.0,45.0
633,576,503,49,0,58,9390,10265,0.0,45.0
634,578,580,-31,0,2,11001,9963,0.0,45.0
635,683,729,-36,0,-21,9159,8466,0.0,45.0
636,605,463,50,0,-151,3577,2605,0.0,45.0
637,686,654,26,0,144,6244,5182,0.0,45.0
638,663,597,38,0,31,11912,12985,0.0,45.0
639,588,450,18,0,-31,4513,5603,0.0,45.0
640,717,604,-27,0,-96,2651,4048,0.0,45.0
641,698,694,53,0,43,12281,12024,0.0,45.0
642,660,521,45,0,54,9739,8223,0.0,45.0
643,616,628,-28,0,91,11602,11165,0.0,45.0
644,600,522,-28,0,84,1800,1734,0.0,45.0
645,708,719,-22,0,-106,9098,10589,0.0,45.0
646,636,665,57,0,100,10178,11117,0.0,45.0
647,567,749,59,0,7,12568,13795,0.0,45.0
648,583,612,-45,0,7,8614,9068,0.0,45.0
649,680,714,8,0,61,5385,5025,0.0,45.0
650,716,693,46,0,-51,1707,1385,0.0,45.0
651,575,556,38,0,-40,2288,1018,0.0,45.0
652,596,696,1,0,91,437,1106,0.0,45.0
653,740,576,-17,0,-37,6414,7803,0.0,45.0
654,493,545,32,0,-12,5357,4156,0.0,45.0
655,587,486,-40,0,-4,9247,8577,0.0,45.0
656,749,662,-13,0,-65,9060,8981,0.0,45.0
657,686,476,16,0,176,4377,5466,0.0,45.0
658,657,473,-7,0,-18,1232,2589,0.0,45.0
659,636,612,57,0,-137,12185,11460,0.0,45.0
660,569,661,-7,0,-134,10705,10349,0.0,45.0
661,605,466,17,0,43,3724,4599,0.0,45.0
662,683,565,15,0,-79,12941,11434,0.0,45.0
663,746,556,-1,0,129,5398,6328,0.0,45.0
664,727,745,31,0,57,2015,2429,0.0,45.0
665,583,542,-32,0,64,9383,9538,0.0,45.0
666,576,741,33,0,51,6928,6455,0.0,45.0
667,696,458,-59,0,-34,5068,4995,0.0,45.0
668,730,652,0,0,119,1957,1713,0.0,45.0
669,521,623,0,0,174,2915,2930,0.0,45.0
670,541,499,-54,0,-5,12331,12276,0.0,45.0
671,475,641,32,0,89,10587,10183,0.0,45.0
672,601,694,44,0,110,11770,11104,0.0,45.0
673,718,517,-56,0,48,7926,7660,0.0,45.0
674,624,480,45,0,-147,1875,2196,0.0,45.0
675,649,466,16,0,91,2557,2707,0.0,45.0
676,730,710,10,0,97,4685,5577,0.0,45.0
677,546,576,-47,0,-176,2835,2217,0.0,45.0
678,648,670,18,0,31,6346,6766,0.0,45.0
679,454,638,50,0,-3,8619,7989,0.0,45.0
680,531,728,-12,0,142,9398,10876,0.0,45.0
681,547,512,-49,0,-131,7390,6288,0.0,45.0
682,615,735,21,0,88,5719,5475,0.0,45.0
683,703,519,-58,0,87,9475,9936,0.0,45.0
684,545,524,-44,0,85,8761,8686,0.0,45.0
685,475,650,-43,0,-119,3387,4023,0.0,45.0
686,659,557,-45,0,45,8937,8161,0.0,45.0
687,720,644,-8,0,97,4675,4092,0.0,45.0
688,591,512,-56,0,-162,9540,8257,0.0,45.0
689,559,680,-22,0,164,1267,1467,0.0,45.0
690,738,591,-18,0,5,12089,13319,0.0,45.0
691,473,678,-53,0,124,13610,12200,0.0,45.0
692,715,680,-25,0,115,8852,9984,0.0,45.0
693,617,638,-3,0,87,6578,6804,0.0,45.0
694,643,617,57,0,4,8225,7405,0.0,45.0
695,564,660,39,0,-136,8890,10303,0.0,45.0
696,664,558,-26,0,-152,1083,1106,0.0,45.0
697,744,455,-60,0,14,742,1920,0.0,45.0
698,560,577,48,0,-75,661,1820,0.0,45.0
699,491,712,4,0,60,7641,7830,0.0,45.0
700,647,600,-29,0,71,3552,3997,0.0,45.0
701,593,486,-39,0,-150,2029,3155,0.0,45.0
702,664,618,49,0,109,8724,9133,0.0,45.0
703,671,624,-17,0,-47,3848,4658,0.0,45.0
704,518,615,1,0,166,13369,12370,0.0,45.0
705,695,697,-9,0,-173,10081,10348,0.0,45.0
706,673,465,46,0,127,6367,6416,0.0,45.0
707,580,617,5,0,-26,4517,5198,0.0,45.0
708,627,646,-5,0,-179,13032,13263,0.0,45.0
709,606,487,24,0,-80,5966,6633,0.0,45.0
710,575,534,48,0,70,11594,12585,0.0,45.0
711,602,510,17,0,-180,2725,2629,0.0,45.0
712,605,701,-55,0,-128,9706,9964,0.0,45.0
713,737,615,20,0,-144,11727,12895,0.0,45.0
714,529,607,16,0,138,8139,7066,0.0,45.0
715,633,591,-47,0,130,3125,2743,0.0,45.0
716,672,566,-36,0,82,8331,7210,0.0,45.0
717,575,719,43,0,178,1908,2697,0.0,45.0
718,602,538,-26,0,-67,3655,3545,0.0,45.0
719,717,719,-55,0,44,1344,1318,0.0,45.0
720,661,698,4,0,56,2747,4205,0.0,45.0
721,686,480,5,0,-48,9259,9615,0.0,45.0
722,600,610,27,0,-65,5471,6646,0.0,45.0
723,548,547,-7,0,15,2401,2170,0.0,45.0
724,533,560,23,0,-119,11787,11701,0.0,45.0
725,741,505,18,0,8,4899,5250,0.0,45.0
726,562,559,-42,0,-137,2146,1135,0.0,45.0
727,616,698,-8,0,-62,9018,10128,0.0,45.0
728,592,646,41,0,68,8421,9398,0.0,45.0
729,629,596,-11,0,146,4176,4577,0.0,45.0
730,706,515,20,0,-72,5638,5886,0.0,45.0
731,590,476,57,0,168,12905,12544,0.0,45.0
732,488,668,24,0,107,10203,9142,0.0,45.0
733,547,469,-42,0,-14,11002,9786,0.0,45.0
734,472,513,-17,0,33,4323,5658,0.0,45.0
735,529,582,-19,0,21,5865,5113,0.0,45.0
736,708,456,-57,0,-70,5132,6619,0.0,45.0
737,594,667,-11,0,7,11977,13166,0.0,45.0
738,457,637,52,0,170,6601,7640,0.0,45.0
739,496,684,56,0,-35,6230,6114,0.0,45.0
740,648,482,-10,0,138,11773,10945,0.0,45.0
741,558,471,0,0,-44,12477,13760,0.0,45.0
742,561,649,-33,0,112,11175,11605,0.0,45.0
743,695,513,31,0,-49,7884,9097,0.0,45.0
744,659,570,13,0,-49,12449,13478,0.0,45.0
745,486,587,18,0,-32,4519,4050,0.0,45.0
746,701,646,-51,0,-157,9021,8945,0.0,45.0
747,721,677,-40,0,77,10691,10386,0.0,45.0
748,596,738,-27,0,97,7498,8491,0.0,45.0
749,736,589,50,0,-139,12006,12375,0.0,45.0
750,586,718,29,0,68,3714,2361,0.0,45.0
751,504,721,39,0,-155,4128,4435,0.0,45.0
752,602,707,38,0,172,1916,1873,0.0,45.0
