dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,-1,0.44479923418440775,0.05908646744774148,0.6319896125943678,0.07449951814026884,0.07761950492858886,0.010214432406248053,0.2526181697845459,0.0029242302438143245,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,-1,0.3772517250551985,0.017688220317067942,0.5473629817806236,0.047900076130110915,0.02299041748046875,0.006317616031614171,0.15236544609069824,0.009847370425352555,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,-1,0.377184025960556,0.0177828348282897,0.5472905823249695,0.047995520739268216,0.023181772232055663,0.0014304365821943214,0.1475137710571289,0.0022776880319703915,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,-1,0.26583177196985425,0.018534644820903244,0.40727594232236913,0.04800355337027301,1.0032803535461425,0.06281367522642216,0.08487882614135742,0.0016955430532111684,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,2,-1,0.22984036477977826,0.014258506258170652,0.3776598823435291,0.051893140626811496,0.8758477210998535,0.06358747018916791,0.10288734436035156,0.004030383065752902,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,RBF,1,-1,0.2761469341265662,0.01256938850647513,0.43544836810477233,0.04586142372280715,0.8054966449737548,0.06618545706267209,1.4948203086853027,0.029294830101810283,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,RBF,1,-1,0.25360801558444646,0.012677976941739144,0.4094465617523297,0.05476897997768772,0.4316164493560791,0.0720275338624048,0.7955552101135254,0.014528124520241088,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,RBF,1,-1,0.31526579988384484,0.03227275701980143,0.4694184421342273,0.0859065928780919,0.18462224006652833,0.017913245497919963,0.34877901077270507,0.006437070565844885,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,-1,0.308690669577962,0.025611735719559096,0.4401512331702816,0.0632921948953257,0.5942458152770996,0.013892124516634262,0.07400407791137695,0.0015203148949369952,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,-1,0.33154229847502314,0.05455829357589477,0.46525050325542533,0.09617392194553101,0.2926806449890137,0.00799220534958654,0.06640515327453614,0.0017925431991907038,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,-1,0.29881089675267897,0.031568303467712965,0.4146018206023534,0.04901271861706652,0.3443909168243408,0.02149804934879856,0.06850223541259766,0.00291393487660353,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,-1,0.26583177196985425,0.018534644820903244,0.40727594232236913,0.04800355337027301,0.9908747196197509,0.05572314511832162,0.0825087547302246,0.0010178012729214073,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,-1,0.26151993282463337,0.02689286949115452,0.405877191563523,0.05483868756813179,3.5487980365753176,0.5132608474981868,0.15530843734741212,0.0032106228826956555,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,-1,0.28969976264356234,0.016036296349788207,0.44101767182214935,0.04652348676687789,0.7976819038391113,0.07408440662730685,0.07120714187622071,0.002278878940541719,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
